transaction_ct,transaction_amt,t.sender_acct,a.acct_name,a.acct_annual_income,a.acct_src_of_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,653173,ACCT2427,Shyann Mejia,9936561,Business,Pharmaceutical industry,High,2/20/2019,Low,Germany,High,Nigeria
1,652134,ACCT7092,Guillermo Dean,307497,Business,Education industry,High,10/11/2019,Low,Australia,High,Russia
1,651917,ACCT5700,Yoselin Fowler,5032978,Business,Fishing industry,High,10/3/2019,Low,Australia,High,Egypt
1,651236,ACCT3097,Carleigh Schneider,7048665,Business,Video game industry,High,1/13/2019,Low,Australia,High,Brazil
1,650986,ACCT3357,Eddie Goodman,9767857,Business,News media,High,11/29/2019,Low,South Korea,High,Bangladesh
1,649029,ACCT4039,Selina Perkins,6029446,Business,Publishing,High,2/26/2019,Low,South Korea,High,Saudi Arabia
1,648409,ACCT3700,Clayton Donaldson,5389774,Business,Transport industry,High,1/25/2019,Low,Canada,High,Nigeria
1,646325,ACCT3420,Miriam Reeves,7466548,Business,Petroleum industry,High,7/6/2019,Low,Italy,High,Bangladesh
1,645246,ACCT2743,Frida Faulkner,813954,Business,Mass media,High,11/24/2019,Low,Mexico,High,Turkey
1,640534,ACCT7697,Naomi Payne,2542330,Business,Software industry,High,2/20/2019,Low,United Kingdom,High,Egypt
1,638935,ACCT7887,Leonel Haas,9603195,Business,Automotive industry,High,10/9/2019,Low,Mexico,High,Philippines
1,638502,ACCT6627,Lilian Paul,2907766,Business,Insurance industry,High,1/11/2019,Low,Canada,High,Brazil
1,638438,ACCT3069,Aldo Davis,9961008,Business,Petroleum industry,High,2/22/2019,Low,Japan,High,Iran
1,636756,ACCT6782,Raegan Spencer,8989156,Business,Film industry,High,12/2/2019,Low,United States,High,South Africa
1,634087,ACCT5853,Abbey Ellison,7038543,Business,Film industry,High,1/4/2019,Low,Italy,High,Colombia
1,633809,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,11/16/2019,Low,Japan,High,Indonesia
1,632101,ACCT7780,Jett House,4394877,Business,Entertainment industry,High,4/5/2019,Low,United States,High,Vietnam
1,630754,ACCT4484,Gustavo Ellis,1996357,Business,Low to medium tech industry,High,5/6/2019,Low,South Korea,High,Vietnam
1,630295,ACCT2171,Rodolfo Nguyen,7416887,Business,Internet,High,2/8/2019,Low,Mexico,High,Pakistan
1,629174,ACCT4445,Bennett Mcgrath,4257361,Business,Sport industry,High,10/12/2019,Low,Canada,High,Saudi Arabia
1,628444,ACCT2040,Alan Hooper,1763282,Business,Hospitality industry,High,8/14/2019,Low,Australia,High,South Africa
1,628168,ACCT6793,Jefferson Horn,5090586,Business,Hospitality industry,High,7/16/2019,Low,Australia,High,Bangladesh
1,626695,ACCT5466,Lennon Jackson,1823680,Business,Education industry,High,12/24/2019,Low,Netherlands,High,Bangladesh
1,624628,ACCT6065,Jaylee Franklin,8946762,Business,Computer industry,High,12/12/2019,Low,Mexico,High,Philippines
1,623123,ACCT2645,Carly Page,544724,Business,Software industry,High,8/25/2019,Low,Japan,High,Philippines
1,620263,ACCT7784,David Rojas,9519234,Business,Publishing,High,11/2/2019,Low,Canada,High,Colombia
1,619308,ACCT4230,Hana Webster,9336383,Business,Fishing industry,High,8/24/2019,Low,Germany,High,Nigeria
1,618909,ACCT6146,Savanah Perry,6680572,Business,Health care industry,High,7/27/2019,Low,Australia,High,Vietnam
1,616352,ACCT3208,Finley Tanner,6149750,Business,Pulp and paper industry,High,1/23/2019,Low,South Korea,High,Brazil
1,614801,ACCT2371,Amari Farrell,883818,Business,Aerospace industry,High,5/17/2019,Low,Italy,High,Pakistan
1,614329,ACCT2066,Gwendolyn Zhang,3817871,Business,Textile industry,High,9/11/2019,Low,United Kingdom,High,Argentina
1,613937,ACCT3304,Princess Rush,3982258,Business,Industrial robot industry,High,11/30/2019,Low,Canada,High,Brazil
1,613225,ACCT7225,Emmett Oneill,8630196,Business,Steel industry,High,5/9/2019,Low,France,High,Iran
1,612426,ACCT4341,Marley Mathews,2405619,Business,Entertainment industry,High,7/25/2019,Low,Netherlands,High,Argentina
1,612033,ACCT3424,Hannah Moreno,4077856,Business,Software industry,High,4/4/2019,Low,Mexico,High,South Africa
1,610981,ACCT7351,Kayleigh Contreras,2953159,Business,Chemical industry,High,2/26/2019,Low,Germany,High,Bangladesh
1,610937,ACCT3217,Skyler Benson,4674285,Business,Chemical industry,High,5/30/2019,Low,United Kingdom,High,Saudi Arabia
1,610086,ACCT4681,Skylar Foster,2148596,Business,Water industry,High,1/6/2019,Low,United Kingdom,High,Russia
1,609896,ACCT7149,Carson Garrison,6719257,Business,Computer industry,High,6/26/2019,Low,France,High,Brazil
1,609598,ACCT6278,Anne Russell,4828593,Business,Mining,High,7/8/2019,Low,Japan,High,Pakistan
1,608080,ACCT7029,Damaris Brock,9529080,Business,Water industry,High,1/29/2019,Low,Japan,High,Pakistan
1,607907,ACCT7690,Sam Davis,6695968,Business,Water industry,High,1/17/2019,Low,France,High,Russia
1,606990,ACCT7125,Skyler Key,1287205,Business,Textile industry,High,6/6/2019,Low,France,High,Argentina
1,605835,ACCT4834,Ada Ingram,8285783,Business,Mining,High,5/17/2019,Low,Canada,High,South Africa
1,603930,ACCT3357,Eddie Goodman,9767857,Business,News media,High,4/17/2019,Low,Germany,High,Nigeria
1,601971,ACCT4766,Remington Rose,4386631,Business,Steel industry,High,12/2/2019,Low,Canada,High,Egypt
1,601752,ACCT6089,Agustin Morales,5251650,Business,Timber industry,High,9/27/2019,Low,South Korea,High,Brazil
1,600547,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,2/8/2019,Low,Netherlands,High,Pakistan
1,600393,ACCT4556,Gabriela Myers,4068646,Business,Pharmaceutical industry,High,12/13/2019,Low,South Korea,High,Argentina
1,596885,ACCT2427,Shyann Mejia,9936561,Business,Pharmaceutical industry,High,3/4/2019,Low,Netherlands,High,Russia
1,596097,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,1/25/2019,Low,United Kingdom,High,Philippines
1,594307,ACCT4829,Jamir Graves,7455186,Business,Entertainment industry,High,5/9/2019,Low,Mexico,High,Nigeria
1,593842,ACCT6492,Emilia Simmons,302364,Business,Petroleum industry,High,2/18/2019,Low,France,High,South Africa
1,590910,ACCT6010,Demetrius Moyer,1701688,Business,Automotive industry,High,3/2/2019,Low,Australia,High,Colombia
1,590575,ACCT2280,Cristal Long,2845153,Business,Water industry,High,6/27/2019,Low,Japan,High,South Africa
1,590098,ACCT5786,Maximo Camacho,7155644,Business,Transport industry,High,6/3/2019,Low,Australia,High,Nigeria
1,586642,ACCT5542,Amiya Holland,6053054,Business,Food industry,High,1/28/2019,Low,Germany,High,Philippines
1,585506,ACCT4295,Rhett Key,8159939,Business,Health care industry,High,7/25/2019,Low,Mexico,High,Iran
1,585284,ACCT7704,Ryker Schmitt,9562506,Business,Arms industry,High,8/3/2019,Low,Mexico,High,Iran
1,584063,ACCT6550,Dominique Jones,5430258,Business,Food industry,High,9/18/2019,Low,United States,High,Colombia
1,583323,ACCT5843,Ryder Barry,9098599,Business,Pharmaceutical industry,High,1/4/2019,Low,Mexico,High,South Africa
1,582012,ACCT5554,Jamie Wood,8241594,Business,Music industry,High,7/19/2019,Low,South Korea,High,Nigeria
1,581894,ACCT4908,Landon Hooper,4264017,Business,Publishing,High,1/21/2019,Low,Canada,High,Russia
1,580273,ACCT2944,Desmond Downs,7999846,Business,Defense industry,High,2/27/2019,Low,France,High,Egypt
1,579043,ACCT4143,Jaliyah Aguilar,2916082,Business,Tobacco industry,High,5/16/2019,Low,Japan,High,Argentina
1,578696,ACCT4252,Camryn Lyons,8942185,Business,Education industry,High,12/1/2019,Low,United States,High,Vietnam
1,577429,ACCT2579,Savion Rogers,2238586,Business,Hospitality industry,High,11/6/2019,Low,France,High,Colombia
1,576734,ACCT4001,Adelaide Khan,7983999,Business,Electrical power industry,High,7/21/2019,Low,Australia,High,Colombia
1,574757,ACCT5367,Liberty Brandt,1686264,Business,Automotive industry,High,11/9/2019,Low,Mexico,High,Iran
1,574709,ACCT2153,Denzel Rojas,5012139,Business,News media,High,8/23/2019,Low,Canada,High,Iran
1,574680,ACCT6062,Jax Rodgers,7489468,Business,Pulp and paper industry,High,9/7/2019,Low,United Kingdom,High,Egypt
1,574377,ACCT6290,Franco Serrano,9172244,Business,Petroleum industry,High,4/8/2019,Low,South Korea,High,Iran
1,573761,ACCT4212,Kristian Mays,8861713,Business,Mining,High,9/19/2019,Low,Germany,High,Vietnam
1,573401,ACCT7734,Marc Chung,9554852,Business,Water industry,High,3/17/2019,Low,Germany,High,Indonesia
1,570688,ACCT5920,Jagger Bennett,4913164,Business,Telecommunications industry,High,4/11/2019,Low,France,High,South Africa
1,569883,ACCT2949,Lawrence Dunn,282389,Business,Sport industry,High,9/1/2019,Low,Mexico,High,Saudi Arabia
1,568639,ACCT6395,Barbara Mason,8816015,Business,Broadcasting,High,11/13/2019,Low,Japan,High,Indonesia
1,567198,ACCT6492,Emilia Simmons,302364,Business,Petroleum industry,High,9/27/2019,Low,Netherlands,High,Turkey
1,567067,ACCT7861,Noe Lawson,3545826,Business,Sport industry,High,6/14/2019,Low,United Kingdom,High,Russia
1,566156,ACCT2982,Killian Barker,7517256,Business,Music industry,High,7/3/2019,Low,Mexico,High,South Africa
1,565789,ACCT4296,Ellen Kim,4915932,Business,Water industry,High,11/14/2019,Low,United States,High,Pakistan
1,565377,ACCT4158,Edith Mcintyre,9249183,Business,Mass media,High,8/6/2019,Low,Japan,High,Saudi Arabia
1,565355,ACCT5457,Reid Gamble,3547831,Business,Internet,High,7/26/2019,Low,Canada,High,Nigeria
1,564547,ACCT4135,Ada Elliott,338653,Business,Food industry,High,9/10/2019,Low,United Kingdom,High,Iran
1,563817,ACCT3743,Jaliyah Krueger,9616469,Business,Video game industry,High,10/4/2019,Low,United Kingdom,High,Vietnam
1,562964,ACCT3991,Chace Spence,1820846,Business,Fishing industry,High,7/8/2019,Low,Japan,High,Indonesia
1,562477,ACCT3320,Alfred Love,8846287,Business,Aerospace industry,High,9/30/2019,Low,Mexico,High,Nigeria
1,561462,ACCT5621,Isaac Flynn,3605900,Business,Food industry,High,8/6/2019,Low,United Kingdom,High,Brazil
1,559794,ACCT3514,Caitlyn Moyer,5464978,Business,Insurance industry,High,3/14/2019,Low,South Korea,High,Indonesia
1,558717,ACCT6869,Jazmyn Mcpherson,6443723,Business,Financial services industry,High,6/14/2019,Low,France,High,Philippines
1,558090,ACCT6869,Jazmyn Mcpherson,6443723,Business,Financial services industry,High,9/24/2019,Low,Netherlands,High,Indonesia
1,556747,ACCT3961,Scott Ferrell,4004442,Business,Aerospace industry,High,7/19/2019,Low,Italy,High,South Africa
1,556321,ACCT3004,Sage Yoder,8252148,Business,Industrial robot industry,High,2/6/2019,Low,United States,High,Indonesia
1,555792,ACCT5426,Pierce Bradley,7204334,Business,Electrical power industry,High,7/19/2019,Low,Canada,High,South Africa
1,555059,ACCT7415,Jon Perkins,2657395,Business,Film industry,High,8/13/2019,Low,United Kingdom,High,Nigeria
1,554429,ACCT7544,Braeden Hughes,9962335,Business,Entertainment industry,High,2/21/2019,Low,Mexico,High,Nigeria
1,554209,ACCT5450,Ryan Sanchez,1740010,Business,Transport industry,High,10/2/2019,Low,Netherlands,High,Brazil
1,553898,ACCT6782,Raegan Spencer,8989156,Business,Film industry,High,5/25/2019,Low,Canada,High,Vietnam
1,552982,ACCT3500,Simon Bright,2176297,Business,Mining,High,3/3/2019,Low,France,High,Russia
1,552391,ACCT7415,Jon Perkins,2657395,Business,Film industry,High,2/13/2019,Low,Mexico,High,Nigeria
1,552296,ACCT3418,Aracely Buck,9791347,Business,Computer industry,High,8/9/2019,Low,Netherlands,High,Russia
1,550682,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,10/23/2019,Low,France,High,Saudi Arabia
1,549864,ACCT7266,Emely Esparza,934368,Business,Video game industry,High,7/27/2019,Low,Netherlands,High,Colombia
1,548459,ACCT7834,Karli Ryan,1020063,Business,Internet,High,2/14/2019,Low,France,High,Philippines
1,547577,ACCT5069,Kaitlin Matthews,2254543,Business,News media,High,6/25/2019,Low,Netherlands,High,Saudi Arabia
1,545630,ACCT7125,Skyler Key,1287205,Business,Textile industry,High,11/9/2019,Low,France,High,Russia
1,544905,ACCT5710,Jaylynn Mcguire,5379262,Business,Insurance industry,High,12/24/2019,Low,Canada,High,Vietnam
1,542990,ACCT6259,Sarahi Nolan,6725739,Business,Semiconductor industry,High,2/25/2019,Low,France,High,Philippines
1,542805,ACCT7755,Tianna Horn,2251561,Business,Real estate industry,High,12/13/2019,Low,Germany,High,Pakistan
1,540317,ACCT7800,Tristen Stephenson,2106006,Business,Real estate industry,High,5/3/2019,Low,Italy,High,South Africa
1,539381,ACCT4451,Jayleen Glover,9164152,Business,Mining,High,7/26/2019,Low,Italy,High,Vietnam
1,536769,ACCT6627,Lilian Paul,2907766,Business,Insurance industry,High,10/9/2019,Low,United States,High,Indonesia
1,534501,ACCT5333,Bella Meza,5515878,Business,Sport industry,High,10/20/2019,Low,United Kingdom,High,Egypt
1,530970,ACCT6756,Rey Hughes,7697800,Business,Broadcasting,High,3/8/2019,Low,South Korea,High,Bangladesh
1,530571,ACCT7950,Scarlet Wade,2029764,Business,Water industry,High,3/11/2019,Low,Netherlands,High,Brazil
1,530320,ACCT5853,Abbey Ellison,7038543,Business,Film industry,High,6/11/2019,Low,South Korea,High,Indonesia
1,530300,ACCT4479,Jaden Travis,4079064,Business,Internet,High,5/21/2019,Low,France,High,Egypt
1,529694,ACCT6877,Nickolas Ayers,3262903,Business,Financial services industry,High,9/17/2019,Low,Germany,High,Argentina
1,529002,ACCT4662,Marvin Mayo,4674057,Business,Transport industry,High,4/28/2019,Low,Italy,High,Nigeria
1,527541,ACCT2637,Brittany Fritz,6366305,Business,Telecommunications industry,High,5/7/2019,Low,Italy,High,Nigeria
1,526502,ACCT3581,Alma Cantrell,6659464,Business,Software industry,High,11/29/2019,Low,France,High,Colombia
1,525763,ACCT4091,Matias Cortez,9477773,Business,Petroleum industry,High,7/19/2019,Low,United States,High,Argentina
1,525211,ACCT3298,Tyson Morrison,4096577,Business,Broadcasting,High,3/1/2019,Low,Australia,High,Argentina
1,524008,ACCT5472,Zaiden Sosa,3108151,Business,Hospitality industry,High,12/19/2019,Low,Japan,High,Turkey
1,523644,ACCT6482,Emelia Johns,7644864,Business,Video game industry,High,9/10/2019,Low,Germany,High,Nigeria
1,523070,ACCT7225,Emmett Oneill,8630196,Business,Steel industry,High,3/9/2019,Low,France,High,Saudi Arabia
1,522812,ACCT6723,Heaven Soto,7757738,Business,Petroleum industry,High,12/7/2019,Low,Italy,High,Turkey
1,522303,ACCT5131,Matilda Lang,7435145,Business,Defense industry,High,11/6/2019,Low,United Kingdom,High,Egypt
1,522093,ACCT6917,Johnny Hill,3669572,Business,Pulp and paper industry,High,1/28/2019,Low,South Korea,High,Colombia
1,520949,ACCT5495,Blake Maxwell,9546564,Business,Water industry,High,7/12/2019,Low,Germany,High,Egypt
1,520044,ACCT5144,Ralph Heath,4836896,Business,Insurance industry,High,8/1/2019,Low,United Kingdom,High,Russia
1,518743,ACCT6089,Agustin Morales,5251650,Business,Timber industry,High,5/19/2019,Low,Italy,High,Pakistan
1,517266,ACCT5996,Fernando Porter,5167067,Business,Water industry,High,11/11/2019,Low,Germany,High,Philippines
1,515860,ACCT2932,Willie Wright,5144337,Business,Timber industry,High,7/25/2019,Low,United States,High,Pakistan
1,515765,ACCT7115,Desirae Garcia,3844334,Business,Entertainment industry,High,2/27/2019,Low,United States,High,Nigeria
1,514368,ACCT5163,Justice Conrad,1571079,Business,Aerospace industry,High,2/26/2019,Low,Japan,High,Russia
1,514050,ACCT2832,Alessandro Miranda,5037516,Business,Timber industry,High,3/28/2019,Low,United Kingdom,High,Argentina
1,512725,ACCT2502,Kiersten Tapia,5493262,Business,Computer industry,High,12/16/2019,Low,Italy,High,Colombia
1,512066,ACCT4252,Camryn Lyons,8942185,Business,Education industry,High,8/8/2019,Low,Canada,High,Iran
1,511484,ACCT4090,Dustin Kerr,1446737,Business,Health care industry,High,9/18/2019,Low,Canada,High,Brazil
1,510734,ACCT6231,James Patterson,2930466,Business,Defense industry,High,7/27/2019,Low,Italy,High,Vietnam
1,509321,ACCT2046,Skyler Shah,7881206,Business,Mass media,High,6/21/2019,Low,Italy,High,Russia
1,508808,ACCT6672,Clark Ashley,6315645,Business,Aerospace industry,High,5/4/2019,Low,South Korea,High,Egypt
1,507826,ACCT3493,Saige Mathis,7830940,Business,Chemical industry,High,3/11/2019,Low,Germany,High,Saudi Arabia
1,507174,ACCT3430,Solomon Quinn,2918927,Business,Fishing industry,High,4/7/2019,Low,France,High,Pakistan
1,504661,ACCT7804,Xavier Rollins,8027915,Business,Publishing,High,3/15/2019,Low,France,High,Argentina
1,504478,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,9/8/2019,Low,South Korea,High,Nigeria
1,504360,ACCT6833,Jillian Parsons,3749663,Business,Sport industry,High,7/31/2019,Low,Australia,High,Philippines
1,503397,ACCT3493,Saige Mathis,7830940,Business,Chemical industry,High,4/17/2019,Low,Germany,High,Colombia
1,502013,ACCT3418,Aracely Buck,9791347,Business,Computer industry,High,4/2/2019,Low,Italy,High,Brazil
1,501350,ACCT7518,Harrison Pacheco,9235648,Business,Shipbuilding industry,High,1/2/2019,Low,Canada,High,Brazil
1,500213,ACCT7028,Deacon Walls,789169,Business,Water industry,High,2/15/2019,Low,South Korea,High,Colombia
1,500195,ACCT5335,Carlo Horton,5345057,Business,Publishing,High,12/16/2019,Low,Mexico,High,Indonesia
1,500151,ACCT2685,Dale Gould,7643912,Business,Pharmaceutical industry,High,4/23/2019,Low,United Kingdom,High,Argentina
1,499823,ACCT7348,Alec Holloway,3144976,Business,Electronics industry,High,5/18/2019,Low,Australia,High,Russia
1,498871,ACCT2389,Ray Mcpherson,9631166,Business,Steel industry,High,8/7/2019,Low,Netherlands,High,Vietnam
1,498599,ACCT5795,Mateo Hinton,2026516,Business,Video game industry,High,8/2/2019,Low,Australia,High,Turkey
1,498321,ACCT5163,Justice Conrad,1571079,Business,Aerospace industry,High,6/16/2019,Low,Germany,High,Saudi Arabia
1,498249,ACCT5716,Yaritza Madden,9783599,Business,Steel industry,High,10/25/2019,Low,United States,High,Saudi Arabia
1,497422,ACCT5574,Emmalee Woodard,6695550,Business,Tobacco industry,High,2/27/2019,Low,Netherlands,High,Nigeria
1,496889,ACCT4480,Nina Bates,8868189,Business,Textile industry,High,8/24/2019,Low,Netherlands,High,Egypt
1,495661,ACCT3256,Carlee Bruce,2287778,Business,Aerospace industry,High,2/18/2019,Low,Italy,High,Vietnam
1,495040,ACCT5574,Emmalee Woodard,6695550,Business,Tobacco industry,High,1/9/2019,Low,Japan,High,Iran
1,494669,ACCT2468,Angel Stephens,8923154,Business,Information industry,High,8/10/2019,Low,United States,High,Philippines
1,493883,ACCT2102,Samara Mccormick,3157312,Business,Education industry,High,11/13/2019,Low,Australia,High,Russia
1,492309,ACCT7746,Maribel Hughes,6964960,Business,Food industry,High,6/6/2019,Low,Netherlands,High,Indonesia
1,490358,ACCT6312,Ariella Norton,2628541,Business,Real estate industry,High,1/30/2019,Low,South Korea,High,Colombia
1,489952,ACCT6236,Frankie Wolf,1876637,Business,Petroleum industry,High,8/24/2019,Low,Italy,High,Colombia
1,489769,ACCT6166,Emiliano Hutchinson,9365287,Business,Automotive industry,High,2/9/2019,Low,Italy,High,Colombia
1,487908,ACCT6354,Jacoby Mora,1692275,Business,Music industry,High,1/16/2019,Low,Japan,High,Nigeria
