f.acctid,f.acctname,f.potential_fraud_fl,fraud_alert_dt,f.incr_in_credit_card_spent,f.avg_monthly_creditcard_spent,f.daily_credit_card_transaction_amt,f.daily_credit_card_transaction_ct
ACCT4545,Danna Douglas,Y,5/13/2019,2.150987224157956,861,1852,1
ACCT7070,Finnegan Bush,Y,8/6/2019,2.1507760532150777,451,970,1
ACCT5974,Meadow Blevins,Y,8/4/2019,2.15071283095723,491,1056,1
ACCT4379,Darrell Good,Y,11/11/2019,2.1506746626686657,1334,2869,1
ACCT6008,Bronson Rogers,Y,12/10/2019,2.1506410256410255,936,2013,1
ACCT7826,Porter Galvan,Y,2/24/2019,2.1505882352941175,850,1828,1
ACCT6445,Nickolas Wilcox,Y,6/29/2019,2.15052950075643,1322,2843,1
ACCT6379,Juliana Glover,Y,8/4/2019,2.150481838398814,1349,2901,1
ACCT5061,Riley Powell,Y,7/30/2019,2.1503316138540898,1357,2918,1
ACCT2427,Shyann Mejia,Y,6/11/2019,2.150273224043716,732,1574,1
ACCT3096,Madeline Barker,Y,4/5/2019,2.150075414781297,1326,2851,1
ACCT4608,Alyvia Pham,Y,6/15/2019,2.15,1260,2709,1
ACCT2904,Zaria Baker,Y,5/26/2019,2.15,260,559,1
ACCT7882,Mariela Davidson,Y,6/26/2019,2.15,1160,2494,1
ACCT6112,Augustus Rasmussen,Y,6/12/2019,2.149895178197065,954,2051,1
ACCT4690,Anton Reeves,Y,6/20/2019,2.1498371335504887,1228,2640,1
ACCT7744,Semaj Bernard,Y,3/27/2019,2.1498257839721253,574,1234,1
ACCT4084,Douglas Scott,Y,11/4/2019,2.1497524752475248,808,1737,1
ACCT6597,Chloe Austin,Y,8/8/2019,2.1496598639455784,735,1580,1
ACCT7921,Kason Bruce,Y,7/8/2019,2.149569303054033,1277,2745,1
ACCT5976,Danny Montes,Y,6/20/2019,2.1495162708883027,1137,2444,1
ACCT5010,Diya Holder,Y,11/20/2019,2.149443561208267,629,1352,1
ACCT7725,Kaleb Powers,Y,1/25/2019,2.149443561208267,1258,2704,1
ACCT6398,Yaritza Powell,Y,5/10/2019,2.1493827160493826,810,1741,1
ACCT2384,Kingston Holmes,Y,4/13/2019,2.149103139013453,892,1917,1
ACCT7447,Rigoberto Atkinson,Y,3/1/2019,2.1489161168708764,1061,2280,1
ACCT4366,Janiah Schroeder,Y,6/23/2019,2.148861646234676,571,1227,1
ACCT3902,Isla Hood,Y,1/8/2019,2.148706896551724,464,997,1
ACCT6238,Davin Pratt,Y,5/15/2019,2.1486880466472305,1372,2948,1
ACCT6993,Cristopher Chaney,Y,9/7/2019,2.1486830926083265,1177,2529,1
ACCT3658,Lexie Gay,Y,12/4/2019,2.1486068111455108,646,1388,1
ACCT3671,Terrell Ware,Y,5/24/2019,2.1482808022922635,1396,2999,1
ACCT7588,Tamia Owen,Y,8/28/2019,2.1482701812191105,1821,3912,2
ACCT7898,Fabian Hooper,Y,9/23/2019,2.1482334869431643,1302,2797,1
ACCT6238,Davin Pratt,Y,12/12/2019,2.1479591836734695,1372,2947,1
ACCT5001,Adalynn Paul,Y,11/28/2019,2.147909967845659,933,2004,1
ACCT7756,Kaiden Greene,Y,4/26/2019,2.1478658536585367,1312,2818,1
ACCT7124,Beckett Snyder,Y,6/14/2019,2.1475128644939967,583,1252,1
ACCT2261,Aydan Perez,Y,2/1/2019,2.1474926253687316,678,1456,1
ACCT5040,Irene Riley,Y,3/13/2019,2.147403685092127,1194,2564,1
ACCT3871,Kaylie Powers,Y,7/17/2019,2.147401908801697,943,2025,1
ACCT3871,Kaylie Powers,Y,12/10/2019,2.147401908801697,943,2025,1
ACCT3378,Casey Hale,Y,10/8/2019,2.147286821705426,645,1385,1
ACCT3639,Raiden Wall,Y,2/22/2019,2.1472754050073637,1358,2916,1
ACCT5880,Eugene Orozco,Y,5/1/2019,2.1472754050073637,679,1458,1
ACCT6020,Yahir Haley,Y,5/1/2019,2.147128245476003,1271,2729,1
ACCT6815,Kali Cohen,Y,11/29/2019,2.1470335339638864,1163,2497,1
ACCT4082,Kaeden Riddle,Y,1/23/2019,2.146981627296588,762,1636,1
ACCT6190,Waylon Huang,Y,1/19/2019,2.1467625899280574,695,1492,1
ACCT6370,Joy Mcmahon,Y,6/6/2019,2.1467444120505346,1029,2209,1
ACCT6612,Sienna Zhang,Y,9/13/2019,2.1466372657111354,907,1947,1
ACCT7226,Isaiah Fields,Y,5/3/2019,2.1464285714285714,840,1803,2
ACCT7379,Ronnie Conway,Y,12/3/2019,2.1463133640552994,868,1863,1
ACCT2704,Shelby Knapp,Y,11/22/2019,2.1462848297213624,1292,2773,1
ACCT5536,Sasha Werner,Y,11/27/2019,2.1462418300653594,1224,2627,1
ACCT7918,Alvin Conley,Y,6/3/2019,2.1459731543624163,1192,2558,1
ACCT2755,Ashlynn Lambert,Y,6/27/2019,2.145966709346991,781,1676,1
ACCT7634,Trenton Noble,Y,9/10/2019,2.1457174638487206,1798,3858,2
ACCT6974,Bruce Allen,Y,7/26/2019,2.1456766917293235,1064,2283,1
ACCT6094,Keaton Bond,Y,6/5/2019,2.1456386292834893,1284,2755,1
ACCT4125,Tyler Carter,Y,4/9/2019,2.1455882352941176,680,1459,1
ACCT2066,Gwendolyn Zhang,Y,4/10/2019,2.1455357142857143,1120,2403,1
ACCT2744,Gordon Flynn,Y,6/30/2019,2.1454283657307416,1389,2980,1
ACCT3033,Braydon Miranda,Y,7/24/2019,2.1453831041257367,509,1092,1
ACCT7559,Aldo Jacobs,Y,10/9/2019,2.145348837209302,1204,2583,1
ACCT4860,Jaiden Lee,Y,3/9/2019,2.145339652448657,633,1358,1
ACCT2863,Aisha Dean,Y,12/6/2019,2.1452830188679246,1060,2274,1
ACCT7417,Neil Cowan,Y,7/17/2019,2.1452784503631963,413,886,1
ACCT7320,Paige Romero,Y,12/10/2019,2.1452784503631963,826,1772,1
ACCT5357,Cortez Lambert,Y,10/29/2019,2.1451787648970746,923,1980,1
ACCT5091,Alejandra Erickson,Y,2/2/2019,2.1449275362318843,483,1036,1
ACCT4412,Ty English,Y,8/16/2019,2.1448516579406633,573,1229,1
ACCT5242,Cole Briggs,Y,2/22/2019,2.144694533762058,933,2001,1
ACCT2754,Emery Stark,Y,8/27/2019,2.1446808510638298,1175,2520,2
ACCT3126,Hezekiah Hampton,Y,11/13/2019,2.1446480231436835,1037,2224,1
ACCT6602,Brady Cooper,Y,1/5/2019,2.144456886898096,893,1915,1
ACCT5912,Micaela Cortez,Y,1/2/2019,2.1443137254901963,1275,2734,1
ACCT3141,Lorena Carter,Y,4/8/2019,2.1442979053529867,1289,2764,1
ACCT4006,Matteo Alexander,Y,11/9/2019,2.1442953020134228,596,1278,1
ACCT6061,Keith Frye,Y,3/8/2019,2.1442542787286065,409,877,1
ACCT6024,Ali Romero,Y,9/23/2019,2.1442463533225284,617,1323,1
ACCT6980,Danica Wolfe,Y,8/11/2019,2.1442411194833153,929,1992,1
ACCT2467,Elise Shaffer,Y,12/26/2019,2.144230769230769,520,1115,1
ACCT7411,Aspen Washington,Y,3/16/2019,2.1442224152910514,1151,2468,1
ACCT3925,Quincy Bowman,Y,10/2/2019,2.14404432132964,361,774,1
ACCT6563,Skye Flynn,Y,8/20/2019,2.143360752056404,851,1824,1
ACCT5799,Maxwell Atkinson,Y,5/9/2019,2.1431297709923665,524,1123,1
ACCT2357,Lina Mcconnell,Y,4/9/2019,2.142857142857143,1281,2745,1
ACCT5875,Ella Vincent,Y,5/22/2019,2.142857142857143,329,705,1
ACCT5116,Tucker Nixon,Y,12/26/2019,2.1427503736920777,1338,2867,1
ACCT7274,Haiden Mccullough,Y,7/18/2019,2.142494714587738,2365,5067,2
ACCT4716,Rigoberto Chen,Y,2/17/2019,2.142437591776799,681,1459,1
ACCT3245,Amya Adkins,Y,3/20/2019,2.1424242424242426,1320,2828,2
ACCT3083,Zechariah Carson,Y,2/26/2019,2.142322097378277,1335,2860,1
ACCT5092,Melany Wallace,Y,3/31/2019,2.142312579415502,787,1686,1
ACCT7212,Laney Reynolds,Y,11/27/2019,2.1422797089733225,1237,2650,1
ACCT5542,Amiya Holland,Y,8/24/2019,2.1421911421911424,429,919,1
ACCT5221,Damion Morrison,Y,11/21/2019,2.1421845574387945,1062,2275,1
ACCT3518,Patricia Carney,Y,1/28/2019,2.1421647819063003,619,1326,1
ACCT6736,Jovani Ferrell,Y,1/26/2019,2.1421254801536493,1562,3346,2
ACCT6850,John James,Y,1/15/2019,2.1420932009167304,1309,2804,1
ACCT7359,Madilynn Atkins,Y,4/26/2019,2.1417910447761193,1206,2583,1
ACCT3575,Jaslene Holden,Y,11/3/2019,2.1417733522996683,2109,4517,2
ACCT7989,Uriel Ewing,Y,8/10/2019,2.1417505809450037,1291,2765,1
ACCT2888,Adriel Cochran,Y,10/4/2019,2.141744548286604,642,1375,1
ACCT7327,Dante Moon,Y,6/13/2019,2.1416122004357296,459,983,1
ACCT6742,Deangelo Wise,Y,10/13/2019,2.141573033707865,1335,2859,1
ACCT7234,Kamron Castro,Y,8/7/2019,2.1413333333333333,1125,2409,1
ACCT6532,Lindsey Figueroa,Y,5/9/2019,2.141331142152835,1217,2606,1
ACCT7923,Amiah Barry,Y,6/10/2019,2.141304347826087,1196,2561,1
ACCT4945,Catalina Mejia,Y,6/16/2019,2.1407942238267146,554,1186,1
ACCT3055,Evie Hurst,Y,1/26/2019,2.1407528641571196,1222,2616,1
ACCT5009,Evelin Terry,Y,4/28/2019,2.1407307171853858,739,1582,1
ACCT4695,Josephine Moses,Y,8/13/2019,2.140599455040872,1835,3928,2
ACCT7036,Coby Weber,Y,4/7/2019,2.140449438202247,712,1524,1
ACCT7028,Deacon Walls,Y,2/6/2019,2.140432098765432,1296,2774,1
ACCT2754,Emery Stark,Y,11/10/2019,2.1404255319148935,1175,2515,1
ACCT5955,Adyson Mason,Y,12/17/2019,2.1403374233128836,1304,2791,1
ACCT5221,Damion Morrison,Y,8/17/2019,2.14030131826742,1062,2273,1
ACCT6993,Cristopher Chaney,Y,4/21/2019,2.1401869158878504,1177,2519,1
ACCT6379,Juliana Glover,Y,1/19/2019,2.140103780578206,1349,2887,1
ACCT5929,Micaela Maxwell,Y,1/14/2019,2.1401006711409396,1192,2551,1
ACCT4947,Roman Berry,Y,11/6/2019,2.14,300,642,1
ACCT6222,Quinn Meyer,Y,2/10/2019,2.1398390342052314,994,2127,1
ACCT3386,Keith Franklin,Y,2/27/2019,2.1396933560477,1174,2512,1
ACCT3134,Johan Boone,Y,6/22/2019,2.1396648044692737,537,1149,1
ACCT7663,Amari Caldwell,Y,6/29/2019,2.139452780229479,1133,2424,1
ACCT4686,Amari Hebert,Y,6/9/2019,2.1393239901071723,1213,2595,1
ACCT6961,Nathalie Wagner,Y,6/9/2019,2.1391554702495204,1042,2229,1
ACCT2706,Kane Snow,Y,7/1/2019,2.1391554702495204,1042,2229,1
ACCT6964,Matteo Lara,Y,2/10/2019,2.1391270459859704,2566,5489,2
ACCT5190,Jaylan Chan,Y,7/21/2019,2.139100932994063,1179,2522,1
ACCT3877,Kendra Peterson,Y,11/26/2019,2.1390922401171304,1366,2922,1
ACCT5588,Jaylee Shepard,Y,1/26/2019,2.1390498261877173,1726,3692,3
ACCT6290,Franco Serrano,Y,10/10/2019,2.139,1000,2139,1
ACCT3671,Terrell Ware,Y,1/1/2019,2.138968481375358,1396,2986,1
ACCT3011,Maci Gates,Y,4/1/2019,2.13894523326572,1972,4218,2
ACCT7585,Reilly Arellano,Y,11/22/2019,2.1389183457051963,943,2017,1
ACCT2601,Meredith Mccormick,Y,10/24/2019,2.138888888888889,756,1617,1
ACCT2253,Melissa Summers,Y,2/16/2019,2.1388550548112057,821,1756,1
ACCT6502,Alan Fitzgerald,Y,8/13/2019,2.1385964912280704,570,1219,1
ACCT7914,Karly Mejia,Y,11/15/2019,2.138580931263858,902,1929,1
ACCT3925,Quincy Bowman,Y,4/6/2019,2.1385041551246537,361,772,1
ACCT3151,Stephany Ford,Y,8/10/2019,2.1384615384615384,975,2085,1
ACCT6884,Rhianna Mclaughlin,Y,6/8/2019,2.1383812010443863,383,819,1
ACCT2129,Davin Morgan,Y,8/11/2019,2.1383812010443863,766,1638,1
ACCT4997,Abby Young,Y,9/3/2019,2.138282387190684,1374,2938,1
ACCT6333,Alanna Chan,Y,6/26/2019,2.1382575757575757,1056,2258,1
ACCT5318,Quintin Walker,Y,11/18/2019,2.1382405745062836,1114,2382,1
ACCT7076,Mathew Nielsen,Y,11/13/2019,2.1382405745062836,1114,2382,1
ACCT5338,Alessandro Murillo,Y,10/11/2019,2.138188608776844,1071,2290,1
ACCT5359,Gunnar Rogers,Y,2/23/2019,2.138169257340242,579,1238,1
ACCT5894,Mylee Bates,Y,12/17/2019,2.1380208333333335,1152,2463,1
ACCT5199,Briana Singh,Y,2/5/2019,2.138014527845036,1239,2649,1
ACCT2490,Allie Atkinson,Y,3/1/2019,2.1378539493293593,1342,2869,1
ACCT5432,Kade Mccoy,Y,4/1/2019,2.1378122308354865,1161,2482,1
ACCT6659,Anthony Romero,Y,9/17/2019,2.137784090909091,704,1505,1
ACCT6051,Rowan Moss,Y,8/24/2019,2.1377410468319558,726,1552,1
ACCT6445,Nickolas Wilcox,Y,2/15/2019,2.1376701966717095,1322,2826,1
ACCT5516,Araceli Rhodes,Y,12/7/2019,2.1374745417515273,982,2099,1
ACCT6493,Arturo Chase,Y,5/10/2019,2.1373292867981792,1318,2817,1
ACCT5536,Sasha Werner,Y,3/12/2019,2.1372549019607843,1224,2616,1
ACCT4380,Brooklynn Solis,Y,3/24/2019,2.137223974763407,1268,2710,1
ACCT6974,Bruce Allen,Y,10/16/2019,2.137218045112782,1064,2274,1
ACCT2129,Davin Morgan,Y,7/19/2019,2.137075718015666,766,1637,1
ACCT6295,Broderick Mccarthy,Y,4/25/2019,2.1370157819225253,1394,2979,1
ACCT2881,Javier Cannon,Y,10/13/2019,2.1370056497175143,708,1513,1
ACCT6081,Phoenix Khan,Y,4/12/2019,2.1369529983792543,1234,2637,1
ACCT3098,Monserrat Morrison,Y,2/26/2019,2.1368861024033436,957,2045,1
ACCT6146,Savanah Perry,Y,7/15/2019,2.13681592039801,1206,2577,1
ACCT4785,Maeve Norris,Y,6/5/2019,2.1366459627329193,966,2064,1
ACCT4716,Rigoberto Chen,Y,11/30/2019,2.1365638766519823,681,1455,1
ACCT5574,Emmalee Woodard,Y,12/25/2019,2.136498516320475,1011,2160,1
ACCT5420,Brandon Rodriguez,Y,12/9/2019,2.136470588235294,425,908,1
ACCT2369,Anya Brown,Y,6/2/2019,2.136458333333333,960,2051,1
ACCT3983,Dante Waller,Y,11/12/2019,2.1364124597207304,931,1989,1
ACCT5375,Yesenia Smith,Y,3/16/2019,2.1363636363636362,550,1175,1
ACCT7785,Todd Lawrence,Y,1/31/2019,2.1362951807228914,1328,2837,1
ACCT7559,Aldo Jacobs,Y,6/12/2019,2.1362126245847177,1204,2572,1
ACCT2754,Emery Stark,Y,1/16/2019,2.1361702127659576,1175,2510,1
ACCT2851,Austin Fowler,Y,2/8/2019,2.1361587015329127,1109,2369,1
ACCT5267,Jaeden Maddox,Y,4/11/2019,2.1361344537815126,1190,2542,1
ACCT3735,Elizabeth Mccormick,Y,12/8/2019,2.136125654450262,1146,2448,1
ACCT7871,Van Maldonado,Y,12/18/2019,2.136123348017621,2270,4849,2
ACCT6477,Raul Payne,Y,11/8/2019,2.1361043194784024,1227,2621,1
ACCT4746,Jaylin Cole,Y,12/5/2019,2.1360995850622406,1205,2574,1
ACCT7501,Lorelei Russell,Y,4/19/2019,2.1359146582378505,2531,5406,2
ACCT4445,Bennett Mcgrath,Y,5/21/2019,2.135869565217391,736,1572,1
ACCT3902,Isla Hood,Y,4/26/2019,2.1357758620689653,464,991,1
ACCT2129,Davin Morgan,Y,7/3/2019,2.135770234986945,766,1636,1
ACCT7812,Arely Flynn,Y,3/10/2019,2.135699373695198,479,1023,1
ACCT2629,Terrence Johnston,Y,8/10/2019,2.135294117647059,340,726,1
ACCT3443,Madilyn Cameron,Y,11/16/2019,2.1351909184726523,969,2069,1
ACCT4203,Keyon Carroll,Y,11/13/2019,2.135135135135135,1258,2686,1
ACCT2734,Kade Heath,Y,1/7/2019,2.135087719298246,1710,3651,2
ACCT6365,Maximillian Mcconnell,Y,8/7/2019,2.1349957007738607,1163,2483,1
ACCT6557,Heidy Kramer,Y,7/25/2019,2.1348425196850394,1016,2169,1
ACCT7823,Samson Estrada,Y,1/21/2019,2.13475935828877,935,1996,1
ACCT4519,Amiah Davies,Y,2/9/2019,2.1345454545454547,825,1761,2
ACCT2157,Winston Howard,Y,1/24/2019,2.1345195729537365,1405,2999,1
ACCT3306,Holly Wilkinson,Y,7/9/2019,2.134513274336283,565,1206,1
ACCT7397,Caylee Day,Y,2/23/2019,2.134426229508197,305,651,1
ACCT4827,Bruce Greene,Y,2/26/2019,2.1343085106382977,752,1605,1
ACCT6761,Raven Clements,Y,3/31/2019,2.1342995169082126,1035,2209,1
ACCT3955,Cailyn Horne,Y,3/17/2019,2.1342465753424658,1095,2337,1
ACCT4525,London Stein,Y,6/18/2019,2.1341911764705883,544,1161,1
ACCT4990,Parker Oliver,Y,7/11/2019,2.1341107871720117,1372,2928,1
ACCT5173,Nia Sweeney,Y,3/22/2019,2.1340549542048293,1201,2563,1
ACCT4498,Campbell Montoya,Y,4/13/2019,2.1340482573726542,746,1592,1
ACCT6587,Destinee Shaw,Y,8/29/2019,2.13401310997815,1373,2930,1
ACCT6924,Kaden Berg,Y,8/20/2019,2.134005763688761,1388,2962,1
ACCT3877,Kendra Peterson,Y,10/7/2019,2.1339677891654465,1366,2915,1
ACCT6522,Miya Richards,Y,12/12/2019,2.1338912133891212,717,1530,1
ACCT6824,Addison Cervantes,Y,3/27/2019,2.133848133848134,777,1658,1
ACCT5184,Lana Graves,Y,2/3/2019,2.1334405144694535,622,1327,1
ACCT6295,Broderick Mccarthy,Y,7/5/2019,2.133428981348637,1394,2974,1
ACCT6792,Kyla Aguirre,Y,7/17/2019,2.1334149326805387,817,1743,1
ACCT3393,Fiona Mooney,Y,5/5/2019,2.133408071748879,892,1903,1
ACCT5061,Riley Powell,Y,1/3/2019,2.133382461311717,1357,2895,1
ACCT6661,Harper Pittman,Y,5/13/2019,2.1330532212885154,714,1523,1
ACCT7070,Finnegan Bush,Y,11/8/2019,2.1330376940133036,451,962,1
ACCT2863,Aisha Dean,Y,3/20/2019,2.133018867924528,1060,2261,1
ACCT2571,Kristina Kennedy,Y,9/2/2019,2.1327985739750446,1122,2393,1
ACCT5221,Damion Morrison,Y,1/26/2019,2.132768361581921,1062,2265,1
ACCT6696,Destiny Lozano,Y,7/10/2019,2.132608695652174,460,981,1
ACCT3239,Jolie Mann,Y,2/28/2019,2.1326007326007326,1365,2911,1
ACCT4627,Scarlet Velez,Y,6/9/2019,2.132492113564669,951,2028,1
ACCT7379,Ronnie Conway,Y,12/24/2019,2.1324884792626726,868,1851,1
ACCT5737,Erin Gordon,Y,11/26/2019,2.132420091324201,1095,2335,1
ACCT3716,Cesar Torres,Y,9/15/2019,2.132311977715877,2154,4593,2
ACCT7835,Karsyn Nichols,Y,12/28/2019,2.1321160042964555,931,1985,1
ACCT7396,Davion Randolph,Y,12/23/2019,2.1320754716981134,371,791,1
ACCT2441,Madalynn Flores,Y,10/20/2019,2.1320754716981134,265,565,1
ACCT7411,Aspen Washington,Y,5/11/2019,2.1320590790616856,1151,2454,1
ACCT6477,Raul Payne,Y,2/5/2019,2.132029339853301,1227,2616,1
ACCT4932,Armando Mcmillan,Y,10/26/2019,2.1319261213720315,379,808,2
ACCT6510,Brady Dudley,Y,8/30/2019,2.131868131868132,455,970,1
ACCT6436,Pedro Monroe,Y,11/5/2019,2.1318407960199006,402,857,1
ACCT6463,Brielle Kent,Y,3/26/2019,2.1316165951359083,1398,2980,1
ACCT5220,Shane Hawkins,Y,8/13/2019,2.1315789473684212,988,2106,1
ACCT7005,Luz Randall,Y,11/1/2019,2.1313394018205463,769,1639,1
ACCT6370,Joy Mcmahon,Y,9/28/2019,2.131195335276968,1029,2193,1
ACCT6976,Pierce Mooney,Y,1/23/2019,2.1311475409836067,1098,2340,1
ACCT2242,Antonio Curtis,Y,5/17/2019,2.1308615049073065,917,1954,1
ACCT3018,Camilla Randolph,Y,3/22/2019,2.1306695464362853,926,1973,1
ACCT5367,Liberty Brandt,Y,2/22/2019,2.1305841924398625,873,1860,1
ACCT7524,Jayla Humphrey,Y,1/3/2019,2.130566037735849,1325,2823,1
ACCT6692,Conor Ramsey,Y,9/16/2019,2.1304974765681326,1387,2955,2
ACCT5178,Armani Dennis,Y,11/17/2019,2.1303890641430074,1902,4052,2
ACCT4493,Brielle Holloway,Y,7/4/2019,2.1302765647743813,1374,2927,1
ACCT4953,Carl Collier,Y,11/20/2019,2.1302717900656045,1067,2273,1
ACCT5022,Landen Castaneda,Y,9/10/2019,2.1302555647155814,1213,2584,1
ACCT4557,Kenley Berger,Y,12/11/2019,2.1301482701812193,2428,5172,2
ACCT2000,Rene Moreno,Y,11/21/2019,2.12992125984252,1016,2164,2
ACCT6909,Miley Lucas,Y,5/11/2019,2.1297359357060848,871,1855,2
ACCT3034,Darryl Fritz,Y,9/16/2019,2.1296703296703297,455,969,1
ACCT2588,Lillianna Chapman,Y,1/31/2019,2.1296296296296298,1350,2875,1
ACCT3722,Jaylen Conner,Y,10/27/2019,2.1295641931684335,849,1808,1
ACCT7159,Rebekah Proctor,Y,3/3/2019,2.1295373665480426,1405,2992,1
ACCT3455,Jade Cooley,Y,8/29/2019,2.1295215869311552,857,1825,1
ACCT4050,Alvin Esparza,Y,11/12/2019,2.1293302540415704,433,922,1
ACCT6716,Joanna Perez,Y,10/3/2019,2.129302325581395,1075,2289,1
ACCT6716,Joanna Perez,Y,6/3/2019,2.129302325581395,1075,2289,1
ACCT5150,Edwin Brewer,Y,1/12/2019,2.129242819843342,766,1631,1
ACCT6098,Augustus Lucas,Y,10/13/2019,2.1291989664082687,774,1648,1
ACCT5034,Giovani Walton,Y,2/28/2019,2.1291624621594347,991,2110,1
ACCT2107,Kyla Barnett,Y,9/22/2019,2.1290944123314066,1038,2210,1
ACCT5761,Alisha Chapman,Y,5/31/2019,2.129032258064516,1178,2508,1
ACCT3674,Hadley David,Y,8/13/2019,2.128819157720892,1211,2578,1
ACCT3774,Christine Duke,Y,12/19/2019,2.1288014311270125,1118,2380,1
ACCT6673,Renee Scott,Y,10/16/2019,2.128787878787879,660,1405,1
ACCT6602,Brady Cooper,Y,8/30/2019,2.1287793952967524,893,1901,1
ACCT6810,Isai Potter,Y,4/18/2019,2.1287375415282392,1204,2563,1
ACCT5265,Ramon Estrada,Y,3/1/2019,2.1284313725490196,1020,2171,1
ACCT6431,Aylin Morton,Y,5/19/2019,2.1284271284271283,693,1475,1
ACCT7865,Ricardo Collier,Y,3/14/2019,2.1283783783783785,740,1575,1
ACCT3433,Turner Jarvis,Y,3/28/2019,2.128086419753086,648,1379,1
ACCT3639,Raiden Wall,Y,8/7/2019,2.1273932253313697,1358,2889,1
ACCT5528,Aleah Warren,Y,3/21/2019,2.1272727272727274,1210,2574,1
ACCT7019,Esperanza Fleming,Y,1/4/2019,2.1272727272727274,605,1287,1
ACCT7585,Reilly Arellano,Y,3/1/2019,2.127253446447508,943,2006,1
ACCT7725,Kaleb Powers,Y,4/15/2019,2.1271860095389505,1258,2676,1
ACCT3884,Lane Meza,Y,6/8/2019,2.126984126984127,630,1340,1
ACCT6950,Cesar Deleon,Y,5/24/2019,2.1269113149847096,2616,5564,3
ACCT4862,Conrad Wilkerson,Y,2/13/2019,2.1266233766233764,924,1965,1
ACCT6463,Brielle Kent,Y,9/28/2019,2.1266094420600856,1398,2973,1
ACCT5577,Leonidas Elliott,Y,2/21/2019,2.126536514822849,1383,2941,1
ACCT5528,Aleah Warren,Y,2/1/2019,2.1264462809917357,1210,2573,1
ACCT6399,Harper Chavez,Y,3/4/2019,2.126418152350081,617,1312,1
ACCT5442,Collin James,Y,9/19/2019,2.12617220801364,1173,2494,1
ACCT2369,Anya Brown,Y,7/16/2019,2.1260416666666666,960,2041,1
ACCT3010,Anabella Clark,Y,6/8/2019,2.1260229132569557,1222,2598,2
ACCT4498,Campbell Montoya,Y,5/6/2019,2.1260053619302948,746,1586,1
ACCT3039,Monserrat Potter,Y,6/26/2019,2.1259600614439322,1302,2768,1
ACCT3624,Frederick Martin,Y,4/16/2019,2.1254851228978007,773,1643,1
ACCT2603,Marlon Riddle,Y,4/11/2019,2.1254237288135593,295,627,1
ACCT7559,Aldo Jacobs,Y,11/4/2019,2.1254152823920265,1204,2559,1
ACCT3166,Janiah Gonzales,Y,2/14/2019,2.125361620057859,1037,2204,1
ACCT3597,Kira Daugherty,Y,7/28/2019,2.1253602305475505,1388,2950,1
ACCT7239,Lola Mcknight,Y,10/8/2019,2.1253101736972706,806,1713,1
ACCT3529,Kristina Ali,Y,3/28/2019,2.125158027812895,791,1681,1
ACCT5515,Kirsten James,Y,9/10/2019,2.125100240577386,1247,2650,1
ACCT2675,Daniela Mueller,Y,9/25/2019,2.12490869247626,2738,5818,2
ACCT3066,Eric Beard,Y,12/31/2019,2.1248884924174845,1121,2382,1
ACCT6445,Nickolas Wilcox,Y,7/14/2019,2.1248108925869893,1322,2809,1
ACCT6798,Sloane Bonilla,Y,5/22/2019,2.1247342310418142,1411,2998,1
ACCT4082,Kaeden Riddle,Y,12/14/2019,2.1246719160104988,762,1619,1
ACCT2575,Trevon Whitaker,Y,1/18/2019,2.1246575342465754,730,1551,1
ACCT5506,Shea Simpson,Y,2/7/2019,2.1246290801186944,337,716,1
ACCT5428,Demetrius Rivers,Y,6/18/2019,2.1246006389776357,313,665,1
ACCT6086,Desmond Hickman,Y,11/12/2019,2.1245753114382784,883,1876,1
ACCT4896,Uriel Hubbard,Y,3/31/2019,2.1245733788395906,586,1245,1
ACCT7710,Laila Preston,Y,8/30/2019,2.124559341950646,851,1808,1
ACCT2863,Aisha Dean,Y,2/17/2019,2.1245283018867926,1060,2252,1
ACCT4207,Roman Brandt,Y,12/10/2019,2.1245283018867926,530,1126,1
ACCT7975,Alisson Short,Y,12/31/2019,2.1243654822335025,1182,2511,2
ACCT5102,Marquise Preston,Y,2/1/2019,2.1243432574430825,1142,2426,1
ACCT2365,Cedric Escobar,Y,2/17/2019,2.1241830065359477,918,1950,1
ACCT3593,Damarion Villegas,Y,10/31/2019,2.1241272304111716,1289,2738,1
ACCT6597,Chloe Austin,Y,5/13/2019,2.123809523809524,735,1561,1
ACCT3564,Caitlin Archer,Y,11/17/2019,2.123789020452099,929,1973,1
ACCT6782,Raegan Spencer,Y,2/25/2019,2.1235955056179776,801,1701,1
ACCT4826,Case Dodson,Y,7/26/2019,2.123447204968944,1288,2735,2
ACCT5117,Mariana Cobb,Y,6/30/2019,2.123447204968944,1288,2735,1
ACCT2448,Karson Compton,Y,7/11/2019,2.1233721727210417,1459,3098,2
ACCT7783,Sadie Shepard,Y,2/28/2019,2.123246492985972,998,2119,1
ACCT5487,Joshua Carson,Y,11/3/2019,2.123242349048801,1209,2567,1
ACCT2157,Winston Howard,Y,3/12/2019,2.123131672597865,1405,2983,1
ACCT5259,Whitney Crane,Y,2/6/2019,2.123076923076923,1040,2208,1
ACCT2704,Shelby Knapp,Y,7/12/2019,2.123065015479876,1292,2743,1
ACCT5994,Jamiya Newman,Y,4/25/2019,2.122895622895623,1188,2522,1
ACCT6932,Cynthia Barron,Y,7/18/2019,2.122889305816135,1066,2263,1
ACCT6222,Quinn Meyer,Y,8/23/2019,2.1227364185110664,994,2110,1
ACCT4985,Raul Griffith,Y,2/19/2019,2.122552574329224,1379,2927,1
